"  [ 142.831631994526361, -35.056293004848477 ] "
"  [ 144.780425118469253, -37.735892017445146 ] "
"  [ 146.377090658499554, -38.148960947003161 ] "
"  [ 146.377090658499554, -38.148960947003161 ] "
"  [ 144.001825571031503, -36.603538556670124 ] "
"  [ 145.113595510863234, -37.897840728532977 ] "
"  [ 145.113595510863234, -37.897840728532977 ] "
"  [ 144.787829446304897, -37.715881416588104 ] "
"  [ 145.693080159156096, -35.959323178524997 ] "
"  [ 145.21468753266285, -38.252875685748641 ] "
"  [ 141.192663259643268, -37.010216076326785 ] "
"  [ 143.351481343747253, -38.430793657910613 ] "
"  [ 145.761455617450167, -38.406150583554819 ] "
"  [ 145.424791862844899, -37.770051207012386 ] "
"  [ 144.348371523482712, -38.085106711693548 ] "
"  [ 144.764618224514237, -37.602191277642483 ] "
"  [ 144.764618224514237, -37.602191277642483 ] "
"  [ 144.109370785420936, -36.74627282950425 ] "
"  [ 145.31837644149789, -38.159968647237314 ] "
"  [ 142.340044910139483, -36.843065780499721 ] "
"  [ 146.861815504224808, -36.40432736618714 ] "
"  [ 146.806814417402336, -38.094096917814795 ] "
"  [ 146.7362031252311, -36.57002479055128 ] "
"  [ 142.436110939681441, -36.300375025819932 ] "
"  [ 144.798420492925629, -37.6316340659438 ] "
"  [ 146.323669669007558, -38.213608373562415 ] "
"  [ 143.890234838200314, -37.629257011133596 ] "
"  [ 144.393044982770931, -37.829989427880292 ] "
"  [ 144.393044982770931, -37.829989427880292 ] "
"  [ 144.791374996266683, -38.363759971627665 ] "
"  [ 147.194273998209354, -36.060520654987414 ] "
"  [ 144.154293518759459, -36.787305467435637 ] "
"  [ 142.332139958715089, -34.501423122940999 ] "
"  [ 145.100881730671006, -38.266839631339359 ] "
"  [ 145.119303745411031, -37.763572878263979 ] "
"  [ 144.693303090104308, -37.907868585098008 ] "
"  [ 142.315472687506855, -37.655244118472432 ] "
"  [ 145.787762889534378, -38.177685097466679 ] "
"  [ 146.151390165363637, -38.208036862700872 ] "
"  [ 144.818998288054303, -37.805820918293605 ] "
"  [ 145.138699545282236, -38.125286065449437 ] "
"  [ 144.808087397599422, -37.811938017029561 ] "
"  [ 144.713605150614683, -37.879234052674853 ] "
"  [ 145.951947841068318, -38.492062395010549 ] "
"  [ 145.150337510232276, -38.300086718045641 ] "
"  [ 145.427554675195239, -37.78191575148373 ] "
"  [ 145.432309867139281, -38.087358265240269 ] "
"  [ 144.983338988025423, -37.878387560106106 ] "
"  [ 142.951131398882069, -37.285917268669884 ] "
"  [ 144.436976353286639, -37.679807564379537 ] "
"  [ 144.484306185740508, -38.273244886452865 ] "
"  [ 147.186669903137528, -36.354743284310295 ] "
"  [ 144.345177372002155, -38.101544881638617 ] "
"  [ 145.125580560464385, -38.093644078348362 ] "
"  [ 144.799001510141323, -37.744119494928817 ] "
"  [ 145.195879691614039, -38.103710825925269 ] "
"  [ 145.277422414856829, -37.489433729063101 ] "
"  [ 143.446779228368655, -38.48918110181306 ] "
"  [ 144.266587985841795, -36.740007340878677 ] "
"  [ 144.424081628446118, -37.786701834018636 ] "
"  [ 143.714889547134391, -38.633828939768129 ] "
"  [ 144.951816505158661, -37.647591664902045 ] "
"  [ 144.846493867845851, -37.742569730125297 ] "
"  [ 145.019488278268341, -37.650462125967309 ] "
"  [ 142.178217212375102, -36.701924340572532 ] "
"  [ 144.228226457545787, -36.958591328225815 ] "
"  [ 145.13567862438714, -37.977896652860807 ] "
"  [ 145.15130494545275, -37.957338505354109 ] "
"  [ 145.005878286435433, -37.884637288655952 ] "
"  [ 144.340386164511955, -36.794411892237534 ] "
"  [ 143.954167871405275, -37.372617386642879 ] "
"  [ 143.954167871405275, -37.372617386642879 ] "
"  [ 144.292142849624724, -38.066519555830133 ] "
"  [ 144.916531083755075, -37.687463140589152 ] "
"  [ 144.992081120483419, -37.726251477859932 ] "
"  [ 144.992081120483419, -37.726251477859932 ] "
"  [ 144.344554622660695, -38.151954901709779 ] "
"  [ 145.774874146002986, -37.245801734444235 ] "
"  [ 145.442272691011226, -38.526880218000414 ] "
"  [ 144.195068543205309, -37.069053715602308 ] "
"  [ 145.04612898763952, -37.887273022407697 ] "
"  [ 142.514262073320168, -36.917936651179637 ] "
"  [ 145.128700371688467, -38.145833826152824 ] "
"  [ 144.830371078071721, -38.373614713566212 ] "
"  [ 144.830371078071721, -38.373614713566212 ] "
"  [ 143.826438407369693, -37.203101773101025 ] "
"  [ 144.794372781547651, -37.031290755939963 ] "
"  [ 144.190451424735699, -37.334361816343105 ] "
"  [ 146.286832068037654, -38.186720022334441 ] "
"  [ 145.982286396892476, -38.577137335313722 ] "
"  [ 144.126718334746499, -37.312289401884392 ] "
"  [ 145.347543696534757, -37.894379113231558 ] "
"  [ 142.809478712776809, -37.894561239319827 ] "
"  [ 143.735383424686404, -37.048405774691773 ] "
"  [ 145.826591552878682, -36.601193300054021 ] "
"  [ 142.565187751786652, -38.388257807241793 ] "
"  [ 145.07142317908324, -38.287270643137767 ] "
"  [ 144.222315880834486, -36.960190334436113 ] "
"  [ 145.068576136779654, -36.142477826145551 ] "
"  [ 145.002820543186886, -37.745237938664722 ] "
"  [ 145.002820543186886, -37.745237938664722 ] "
"  [ 142.432512550180007, -38.353163245456216 ] "
"  [ 142.921969270469276, -38.177217476096118 ] "
"  [ 141.184217327630051, -37.074934113814201 ] "
"  [ 146.426256669703292, -38.246200566226086 ] "
"  [ 142.074300095959558, -37.962635125253293 ] "
"  [ 145.235983639361592, -37.968319808212186 ] "
"  [ 145.014720483652923, -37.675576185437926 ] "
"  [ 142.215414842914356, -36.703496745461017 ] "
"  [ 144.889008743109855, -38.378812064875213 ] "
"  [ 145.277380273845608, -36.434316601747874 ] "
"  [ 145.142809665086418, -37.916701837601664 ] "
"  [ 145.128103884148089, -38.025522194596881 ] "
"  [ 146.083953383315219, -37.331294028296732 ] "
"  [ 145.899368048399737, -38.566314779498974 ] "
"  [ 147.607980986135601, -37.83273077988882 ] "
"  [ 146.548254456950133, -38.257919869491133 ] "
"  [ 144.438811511104348, -38.280970550211237 ] "
"  [ 145.006300293992297, -37.782218983890175 ] "
"  [ 142.043442823009315, -37.737812487753025 ] "
"  [ 145.124734971587799, -38.122207362440427 ] "
"  [ 145.13465548340497, -38.157540197204071 ] "
"  [ 144.857441164625186, -38.369223322156252 ] "
"  [ 145.253368713847664, -37.893637953847048 ] "
"  [ 145.351288680835154, -37.868441510308479 ] "
"  [ 146.551440455184235, -38.198753458707507 ] "
"  [ 142.80167319179057, -37.035825219386865 ] "
"  [ 144.355369711054294, -38.098864474563435 ] "
"  [ 144.336790537366483, -38.138492928407501 ] "
"  [ 145.177914937646392, -38.299909386188503 ] "
"  [ 145.954721790243354, -38.554610719378367 ] "
"  [ 144.937139172337908, -37.784108191482559 ] "
"  [ 144.982520461143366, -37.855976189616619 ] "
"  [ 142.74535845240456, -37.079301213698301 ] "
"  [ 145.465702835611893, -36.397758548346488 ] "
"  [ 142.136776680924612, -34.203686923097202 ] "
"  [ 143.675620470972518, -36.773175236073456 ] "
"  [ 142.510603677974302, -38.321016640715598 ] "
"  [ 144.567177513495324, -37.68953898390145 ] "
"  [ 145.028864389763584, -37.80736410665898 ] "
"  [ 145.161678349821187, -37.853880051836754 ] "
"  [ 145.161034907373022, -38.177262929240186 ] "
"  [ 144.230530029636157, -36.945652413034523 ] "
"  [ 144.230530029636157, -36.945652413034523 ] "
"  [ 145.211259924372143, -37.685459997644436 ] "
"  [ 144.240279653717806, -36.811045563524253 ] "
"  [ 144.766846494762262, -37.157770415197959 ] "
"  [ 144.797178589558854, -37.83914482303841 ] "
"  [ 145.017064190542641, -37.668136160358308 ] "
"  [ 141.155322487144019, -36.842395970998552 ] "
"  [ 145.050836024822303, -37.790848927446106 ] "
"  [ 145.050836024822303, -37.790848927446106 ] "
"  [ 145.050836024822303, -37.790848927446106 ] "
"  [ 145.050836024822303, -37.790848927446106 ] "
"  [ 145.378244089013521, -37.680490441352106 ] "
"  [ 142.822018733288019, -37.126250771081708 ] "
"  [ 144.649158749485139, -37.904667697859161 ] "
"  [ 144.131815821629488, -37.448471096150925 ] "
"  [ 145.083728965035903, -37.891600707106861 ] "
"  [ 144.894429357375913, -37.803598558402889 ] "
"  [ 144.948127600026396, -36.355364618459767 ] "
"  [ 147.026815776884604, -37.976652981277134 ] "
"  [ 147.026815776884604, -37.976652981277134 ] "
"  [ 141.457414421692221, -37.198791487446861 ] "
"  [ 147.717143195647651, -37.911553759694542 ] "
"  [ 145.067768342966929, -36.324380353745894 ] "
"  [ 145.04833237738481, -37.987941338492853 ] "
"  [ 145.266124976519393, -37.835476509202017 ] "
"  [ 145.544825696184148, -37.983600243147997 ] "
"  [ 144.175997016532591, -36.810842442351486 ] "
"  [ 144.348639063894893, -38.14643484783744 ] "
"  [ 144.240033429382407, -36.831961209041758 ] "
"  [ 145.227200063082137, -37.704704656727436 ] "
"  [ 145.593142703194928, -37.8651398149903 ] "
"  [ 145.107683441829749, -37.867426052189863 ] "
"  [ 145.002467482023803, -37.818901818062869 ] "
"  [ 146.295864376274665, -36.417253644347589 ] "
"  [ 146.295864376274665, -36.417253644347589 ] "
"  [ 145.24166245669889, -37.978558007802867 ] "
"  [ 145.100256303394133, -37.707318836466442 ] "
"  [ 146.550798335526565, -38.204515641759095 ] "
"  [ 145.546271836204056, -37.971644909697915 ] "
"  [ 144.389108077843957, -38.183081124349165 ] "
"  [ 145.151148560383689, -37.962267164810591 ] "
"  [ 145.260968947393991, -38.204015794801187 ] "
"  [ 146.358404701774418, -36.765778788497173 ] "
"  [ 148.574166408234163, -37.455788240891657 ] "
